player_shooting_stats_id,player_id,team_id,league_id,season_id,player_shooting_FK,player_shooting_G/Sh_new,player_shooting_Gls,player_shooting_G/SoT_new,player_shooting_PK,player_shooting_Sh,player_shooting_Sh/90_new,player_shooting_SoT,player_shooting_SoT/90_new,player_shooting_SoT%
2036,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,0.86,11,0.36,0.42
2036,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,0.92,11,0.39,0.42
2036,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,1.12,11,0.47,0.42
2036,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,1.16,11,0.49,0.42
2036,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,1.43,11,0.6,0.42
2036,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,113.04,11,47.83,0.42
2037,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,0.86,11,0.36,0.42
2037,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,0.92,11,0.39,0.42
2037,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,1.12,11,0.47,0.42
2037,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,1.16,11,0.49,0.42
2037,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,1.43,11,0.6,0.42
2037,2630,PL_CRY_7,PL_1,1,0,0.04,1,0.09090909090909091,0,26,113.04,11,47.83,0.42
2038,2631,BL_GLA_7,BL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
2039,2634,L1_MOP_12,L1_1,1,0,0,0,0,0,4,0.12,2,0.06,0.5
2039,2634,L1_MOP_12,L1_1,1,0,0,0,0,0,4,0.13,2,0.07,0.5
2039,2634,L1_MOP_12,L1_1,1,0,0,0,0,0,4,0.14,2,0.07,0.5
2039,2634,L1_MOP_12,L1_1,1,0,0,0,0,0,4,0.18,2,0.09,0.5
2039,2634,L1_MOP_12,L1_1,1,0,0,0,0,0,4,0.2,2,0.1,0.5
2040,2635,PL_LIV_12,PL_1,1,0,0.07,1,0.25,0,14,0.49,4,0.14,0.29
2040,2635,PL_LIV_12,PL_1,1,0,0.07,1,0.25,0,14,0.61,4,0.17,0.29
2040,2635,PL_LIV_12,PL_1,1,0,0.07,1,0.25,0,14,0.74,4,0.21,0.29
2041,2635,PL_LIV_12,PL_1,1,0,0.07,1,0.25,0,14,0.49,4,0.14,0.29
2041,2635,PL_LIV_12,PL_1,1,0,0.07,1,0.25,0,14,0.61,4,0.17,0.29
2041,2635,PL_LIV_12,PL_1,1,0,0.07,1,0.25,0,14,0.74,4,0.21,0.29
2042,2636,LL_CEL_7,LL_1,1,0,0,0,NaN,0,1,0.62,0,0,0
2043,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.29,2,0.07,0.25
2043,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.34,2,0.08,0.25
2043,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.4,2,0.1,0.25
2043,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,20.51,2,5.13,0.25
2044,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.29,2,0.07,0.25
2044,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.34,2,0.08,0.25
2044,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.4,2,0.1,0.25
2044,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,20.51,2,5.13,0.25
2045,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.29,2,0.07,0.25
2045,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.34,2,0.08,0.25
2045,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,0.4,2,0.1,0.25
2045,2640,L1_NIC_14,L1_1,1,0,0.12,1,0.5,0,8,20.51,2,5.13,0.25
2046,2642,L1_DIJ_4,L1_1,1,0,0,0,0,0,10,0.63,1,0.06,0.1
2047,2644,PL_EVE_8,PL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
2048,2647,BL_HER_8,BL_1,1,0,0,0,0,0,4,0.37,1,0.09,0.25
2048,2647,BL_HER_8,BL_1,1,0,0,0,0,0,4,0.74,1,0.19,0.25
2049,2648,SA_ROM_15,SA_1,1,2,0.29,10,0.7142857142857143,5,35,1.1,14,0.44,0.4
2049,2648,SA_ROM_15,SA_1,1,2,0.29,10,0.7142857142857143,5,35,1.36,14,0.54,0.4
2049,2648,SA_ROM_15,SA_1,1,2,0.29,10,0.7142857142857143,5,35,1.44,14,0.58,0.4
2049,2648,SA_ROM_15,SA_1,1,2,0.29,10,0.7142857142857143,5,35,1.53,14,0.61,0.4
2049,2648,SA_ROM_15,SA_1,1,2,0.29,10,0.7142857142857143,5,35,2.03,14,0.81,0.4
2050,2651,LL_BAR_4,LL_1,1,1,0.11,3,0.3,0,27,0.8,10,0.3,0.37
2050,2651,LL_BAR_4,LL_1,1,1,0.11,3,0.3,0,27,0.92,10,0.34,0.37
2050,2651,LL_BAR_4,LL_1,1,1,0.11,3,0.3,0,27,1.71,10,0.63,0.37
2051,2651,LL_BAR_4,LL_1,1,1,0.11,3,0.3,0,27,0.8,10,0.3,0.37
2051,2651,LL_BAR_4,LL_1,1,1,0.11,3,0.3,0,27,0.92,10,0.34,0.37
2051,2651,LL_BAR_4,LL_1,1,1,0.11,3,0.3,0,27,1.71,10,0.63,0.37
2052,2652,LL_VLD_19,LL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
2053,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,0.94,11,0.4,0.42
2053,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,1.07,11,0.45,0.42
2053,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,1.51,11,0.64,0.42
2053,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,13.27,11,5.61,0.42
2054,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,0.94,11,0.4,0.42
2054,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,1.07,11,0.45,0.42
2054,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,1.51,11,0.64,0.42
2054,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,13.27,11,5.61,0.42
2055,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,0.94,11,0.4,0.42
2055,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,1.07,11,0.45,0.42
2055,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,1.51,11,0.64,0.42
2055,2657,LL_LEV_13,LL_1,1,0,0.15,4,0.36363636363636365,0,26,13.27,11,5.61,0.42
2056,2659,BL_KÖL_11,BL_1,1,0,0,0,NaN,0,2,0.27,0,0,0
2056,2659,BL_KÖL_11,BL_1,1,0,0,0,NaN,0,2,0.3,0,0,0
2056,2659,BL_KÖL_11,BL_1,1,0,0,0,NaN,0,2,0.37,0,0,0
2056,2659,BL_KÖL_11,BL_1,1,0,0,0,NaN,0,2,14.29,0,0,0
2057,2660,LL_LEV_13,LL_1,1,0,0,0,NaN,0,10,0.46,0,0,0
2057,2660,LL_LEV_13,LL_1,1,0,0,0,NaN,0,10,0.52,0,0,0
2058,2661,LL_GRA_11,LL_1,1,0,0.35,8,0.6666666666666666,0,23,1.05,12,0.55,0.52
2058,2661,LL_GRA_11,LL_1,1,0,0.35,8,0.6666666666666666,0,23,1.28,12,0.67,0.52
2059,2663,LL_CAD_6,LL_1,1,0,0.07,1,0.25,0,14,2.41,4,0.69,0.29
2060,2664,LL_HUE_12,LL_1,1,0,0.06,1,0.5,0,17,0.53,2,0.06,0.12
2061,2667,PL_CHE_6,PL_1,1,0,1.4,7,Infinity,7,5,0.2,0,0,0
2061,2667,PL_CHE_6,PL_1,1,0,1.4,7,Infinity,7,5,0.35,0,0,0
2061,2667,PL_CHE_6,PL_1,1,0,1.4,7,Infinity,7,5,0.49,0,0,0
2061,2667,PL_CHE_6,PL_1,1,0,1.4,7,Infinity,7,5,0.53,0,0,0
2061,2667,PL_CHE_6,PL_1,1,0,1.4,7,Infinity,7,5,0.64,0,0,0
2061,2667,PL_CHE_6,PL_1,1,0,1.4,7,Infinity,7,5,2.24,0,0,0
2062,2668,L1_MOP_12,L1_1,1,0,0,0,0,0,8,0.25,2,0.06,0.25
2062,2668,L1_MOP_12,L1_1,1,0,0,0,0,0,8,0.28,2,0.07,0.25
2062,2668,L1_MOP_12,L1_1,1,0,0,0,0,0,8,0.29,2,0.07,0.25
2062,2668,L1_MOP_12,L1_1,1,0,0,0,0,0,8,0.38,2,0.1,0.25
2062,2668,L1_MOP_12,L1_1,1,0,0,0,0,0,8,0.62,2,0.15,0.25
2063,2669,LL_ELC_9,LL_1,1,0,0.27,4,0.5,0,15,0.7,8,0.37,0.53
2063,2669,LL_ELC_9,LL_1,1,0,0.27,4,0.5,0,15,1.11,8,0.59,0.53
2063,2669,LL_ELC_9,LL_1,1,0,0.27,4,0.5,0,15,1.25,8,0.67,0.53
2064,2669,LL_ELC_9,LL_1,1,0,0.27,4,0.5,0,15,0.7,8,0.37,0.53
2064,2669,LL_ELC_9,LL_1,1,0,0.27,4,0.5,0,15,1.11,8,0.59,0.53
2064,2669,LL_ELC_9,LL_1,1,0,0.27,4,0.5,0,15,1.25,8,0.67,0.53
2065,2670,BL_LEI_14,BL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
2066,2671,LL_EIB_8,LL_1,1,0,0,0,NaN,0,2,0.17,0,0,0
2066,2671,LL_EIB_8,LL_1,1,0,0,0,NaN,0,2,0.2,0,0,0
2067,2673,LL_GET_10,LL_1,1,0,0,0,NaN,0,1,3.45,0,0,0
2068,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,0.69,1,0.07,0.1
2068,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,1.12,1,0.11,0.1
2068,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,1.36,1,0.14,0.1
2069,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,0.69,1,0.07,0.1
2069,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,1.12,1,0.11,0.1
2069,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,1.36,1,0.14,0.1
2070,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,0.69,1,0.07,0.1
2070,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,1.12,1,0.11,0.1
2070,2675,SA_FIR_6,SA_1,1,0,0,0,0,0,10,1.36,1,0.14,0.1
2071,2676,LL_LEV_13,LL_1,1,1,0.08,1,0.25,1,12,0.76,4,0.25,0.33
2071,2676,LL_LEV_13,LL_1,1,1,0.08,1,0.25,1,12,0.91,4,0.3,0.33
2071,2676,LL_LEV_13,LL_1,1,1,0.08,1,0.25,1,12,1.44,4,0.48,0.33
2071,2676,LL_LEV_13,LL_1,1,1,0.08,1,0.25,1,12,6.32,4,2.11,0.33
2072,2679,LL_CEL_7,LL_1,1,0,0,0,0,0,5,0.69,3,0.41,0.6
2072,2679,LL_CEL_7,LL_1,1,0,0,0,0,0,5,1.63,3,0.98,0.6
2073,2680,L1_LIL_6,L1_1,1,0,0.11,3,0.3,0,27,0.76,10,0.28,0.37
2073,2680,L1_LIL_6,L1_1,1,0,0.11,3,0.3,0,27,0.94,10,0.35,0.37
2073,2680,L1_LIL_6,L1_1,1,0,0.11,3,0.3,0,27,7.11,10,2.63,0.37
2074,2682,PL_BRI_5,PL_1,1,0,0,0,0,0,1,10,1,10,1
2075,2685,LL_VAL_18,LL_1,1,2,0.04,1,0.2,0,24,0.76,5,0.16,0.21
2075,2685,LL_VAL_18,LL_1,1,2,0.04,1,0.2,0,24,0.8,5,0.17,0.21
2075,2685,LL_VAL_18,LL_1,1,2,0.04,1,0.2,0,24,1.15,5,0.24,0.21
2075,2685,LL_VAL_18,LL_1,1,2,0.04,1,0.2,0,24,1.2,5,0.25,0.21
2075,2685,LL_VAL_18,LL_1,1,2,0.04,1,0.2,0,24,1.21,5,0.25,0.21
2076,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,1.89,26,0.86,0.46
2076,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,2.1,26,0.96,0.46
2076,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,4.23,26,1.93,0.46
2076,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,4.9,26,2.23,0.46
2077,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,1.89,26,0.86,0.46
2077,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,2.1,26,0.96,0.46
2077,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,4.23,26,1.93,0.46
2077,2686,LL_LEV_13,LL_1,1,1,0.23,13,0.5,0,57,4.9,26,2.23,0.46
2078,2687,SA_ATL_1,SA_1,1,0,0.25,1,1,0,4,0.13,1,0.03,0.25
2078,2687,SA_ATL_1,SA_1,1,0,0.25,1,1,0,4,0.15,1,0.04,0.25
2078,2687,SA_ATL_1,SA_1,1,0,0.25,1,1,0,4,0.33,1,0.08,0.25
2078,2687,SA_ATL_1,SA_1,1,0,0.25,1,1,0,4,0.47,1,0.12,0.25
2078,2687,SA_ATL_1,SA_1,1,0,0.25,1,1,0,4,13.33,1,3.33,0.25
2079,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,0.99,3,0.19,0.19
2079,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,3.63,3,0.68,0.19
2079,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,3.73,3,0.7,0.19
2079,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,100,3,18.75,0.19
2080,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,0.99,3,0.19,0.19
2080,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,3.63,3,0.68,0.19
2080,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,3.73,3,0.7,0.19
2080,2688,LL_CAD_6,LL_1,1,0,0.06,1,0.3333333333333333,1,16,100,3,18.75,0.19
2081,2689,LL_ATM_3,LL_1,1,0,0,0,0,0,14,0.52,5,0.19,0.36
2081,2689,LL_ATM_3,LL_1,1,0,0,0,0,0,14,0.62,5,0.22,0.36
2081,2689,LL_ATM_3,LL_1,1,0,0,0,0,0,14,0.63,5,0.23,0.36
2081,2689,LL_ATM_3,LL_1,1,0,0,0,0,0,14,0.71,5,0.25,0.36
2081,2689,LL_ATM_3,LL_1,1,0,0,0,0,0,14,0.95,5,0.34,0.36
2082,2692,LL_RSC_16,LL_1,1,0,0,0,0,0,2,0.15,1,0.08,0.5
2082,2692,LL_RSC_16,LL_1,1,0,0,0,0,0,2,0.26,1,0.13,0.5
2082,2692,LL_RSC_16,LL_1,1,0,0,0,0,0,2,0.28,1,0.14,0.5
2083,2693,LL_ALA_1,LL_1,1,4,0.12,11,0.39285714285714285,2,89,2.57,28,0.81,0.31
2083,2693,LL_ALA_1,LL_1,1,4,0.12,11,0.39285714285714285,2,89,2.65,28,0.83,0.31
2083,2693,LL_ALA_1,LL_1,1,4,0.12,11,0.39285714285714285,2,89,4.75,28,1.49,0.31
2083,2693,LL_ALA_1,LL_1,1,4,0.12,11,0.39285714285714285,2,89,26.81,28,8.43,0.31
2084,2694,LL_ELC_9,LL_1,1,0,0,0,NaN,0,6,0.27,0,0,0
2084,2694,LL_ELC_9,LL_1,1,0,0,0,NaN,0,6,2.96,0,0,0
2085,2696,BL_LEI_14,BL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
2086,2697,LL_CEL_7,LL_1,1,0,0,0,NaN,0,9,0.26,0,0,0
2086,2697,LL_CEL_7,LL_1,1,0,0,0,NaN,0,9,0.31,0,0,0
2086,2697,LL_CEL_7,LL_1,1,0,0,0,NaN,0,9,0.63,0,0,0
2086,2697,LL_CEL_7,LL_1,1,0,0,0,NaN,0,9,1.39,0,0,0
2086,2697,LL_CEL_7,LL_1,1,0,0,0,NaN,0,9,1.99,0,0,0
2086,2697,LL_CEL_7,LL_1,1,0,0,0,NaN,0,9,450,0,0,0
2087,2704,PL_BUR_21,PL_1,1,1,0,0,NaN,0,2,0.68,0,0,0
2088,2705,PL_BUR_21,PL_1,1,7,0,0,0,0,34,1.04,7,0.21,0.21
2088,2705,PL_BUR_21,PL_1,1,7,0,0,0,0,34,1.09,7,0.22,0.21
2088,2705,PL_BUR_21,PL_1,1,7,0,0,0,0,34,1.36,7,0.28,0.21
2089,2709,PL_FUL_9,PL_1,1,0,0.15,3,0.42857142857142855,1,20,2.22,7,0.78,0.35
2089,2709,PL_FUL_9,PL_1,1,0,0.15,3,0.42857142857142855,1,20,2.24,7,0.78,0.35
2089,2709,PL_FUL_9,PL_1,1,0,0.15,3,0.42857142857142855,1,20,200,7,70,0.35
2090,2709,L1_BOR_2,L1_1,1,0,0.11,2,0.2222222222222222,0,19,2.11,9,1,0.47
2090,2709,L1_BOR_2,L1_1,1,0,0.11,2,0.2222222222222222,0,19,2.13,9,1.01,0.47
2090,2709,L1_BOR_2,L1_1,1,0,0.11,2,0.2222222222222222,0,19,190,9,90,0.47
2091,2710,PL_FUL_9,PL_1,1,0,0,0,0,0,6,1.44,1,0.24,0.17
2091,2710,PL_FUL_9,PL_1,1,0,0,0,0,0,6,35.29,1,5.88,0.17
2092,2711,BL_BRE_18,BL_1,1,0,0.11,5,0.25,0,44,1.58,20,0.72,0.45
2092,2711,BL_BRE_18,BL_1,1,0,0.11,5,0.25,0,44,2.52,20,1.14,0.45
2093,2715,BL_HOF_9,BL_1,1,0,NaN,0,NaN,0,0,0,0,0,NaN
2094,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.17,14,0.44,0.38
2094,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.19,14,0.45,0.38
2094,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.35,14,0.51,0.38
2094,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.52,14,0.57,0.38
2094,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.53,14,0.58,0.38
2095,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.17,14,0.44,0.38
2095,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.19,14,0.45,0.38
2095,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.35,14,0.51,0.38
2095,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.52,14,0.57,0.38
2095,2716,BL_BAY_3,BL_1,1,1,0.11,4,0.2857142857142857,0,37,1.53,14,0.58,0.38
2096,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.12,1,0.04,0.33
2096,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.16,1,0.05,0.33
2096,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,1.83,1,0.61,0.33
2096,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,2.08,1,0.69,0.33
2097,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.12,1,0.04,0.33
2097,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.16,1,0.05,0.33
2097,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,1.83,1,0.61,0.33
2097,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,2.08,1,0.69,0.33
2098,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.12,1,0.04,0.33
2098,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.16,1,0.05,0.33
2098,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,1.83,1,0.61,0.33
2098,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,2.08,1,0.69,0.33
2099,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.12,1,0.04,0.33
2099,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,0.16,1,0.05,0.33
2099,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,1.83,1,0.61,0.33
2099,2717,PL_EVE_8,PL_1,1,0,0,0,0,0,3,2.08,1,0.69,0.33
2100,2719,BL_UNI_17,BL_1,1,0,0,0,NaN,0,2,33.33,0,0,0
2101,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.03,0,0,0
2101,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.06,0,0,0
2101,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.11,0,0,0
2101,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.79,0,0,0
2101,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.98,0,0,0
2102,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,0.13,1,0.03,0.25
2102,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,0.26,1,0.06,0.25
2102,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,0.44,1,0.11,0.25
2102,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,3.17,1,0.79,0.25
2102,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,3.92,1,0.98,0.25
2103,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.03,0,0,0
2103,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.06,0,0,0
2103,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.11,0,0,0
2103,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.79,0,0,0
2103,2721,SA_PAM_14,SA_1,1,0,0,0,NaN,0,1,0.98,0,0,0
2104,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,0.13,1,0.03,0.25
2104,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,0.26,1,0.06,0.25
2104,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,0.44,1,0.11,0.25
2104,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,3.17,1,0.79,0.25
2104,2721,BL_BAY_3,BL_1,1,0,0,0,0,0,4,3.92,1,0.98,0.25
2105,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,1.85,21,0.83,0.45
2105,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,2.33,21,1.04,0.45
2105,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,6.49,21,2.9,0.45
2105,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,15.61,21,6.98,0.45
2105,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,18.5,21,8.27,0.45
2105,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,204.35,21,91.3,0.45
2106,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,1.85,21,0.83,0.45
2106,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,2.33,21,1.04,0.45
2106,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,6.49,21,2.9,0.45
2106,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,15.61,21,6.98,0.45
2106,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,18.5,21,8.27,0.45
2106,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,204.35,21,91.3,0.45
2107,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,1.85,21,0.83,0.45
2107,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,2.33,21,1.04,0.45
2107,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,6.49,21,2.9,0.45
2107,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,15.61,21,6.98,0.45
2107,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,18.5,21,8.27,0.45
2107,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,204.35,21,91.3,0.45
2108,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,1.85,21,0.83,0.45
2108,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,2.33,21,1.04,0.45
2108,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,6.49,21,2.9,0.45
2108,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,15.61,21,6.98,0.45
2108,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,18.5,21,8.27,0.45
2108,2722,BL_WOL_19,BL_1,1,2,0.15,7,0.3333333333333333,0,47,204.35,21,91.3,0.45
2109,2723,SA_ATL_1,SA_1,1,4,0.11,6,0.35294117647058826,2,57,3.36,17,1,0.3
2109,2723,SA_ATL_1,SA_1,1,4,0.11,6,0.35294117647058826,2,57,6.1,17,1.82,0.3
2110,2725,BL_BAY_3,BL_1,1,0,0,0,NaN,0,2,0.14,0,0,0
2110,2725,BL_BAY_3,BL_1,1,0,0,0,NaN,0,2,0.21,0,0,0
2110,2725,BL_BAY_3,BL_1,1,0,0,0,NaN,0,2,0.28,0,0,0
2110,2725,BL_BAY_3,BL_1,1,0,0,0,NaN,0,2,0.31,0,0,0
2110,2725,BL_BAY_3,BL_1,1,0,0,0,NaN,0,2,2,0,0,0
2111,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.34,0,0,0
2111,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.48,0,0,0
2111,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.6,0,0,0
2111,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,1.1,0,0,0
2111,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,3.82,0,0,0
2112,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.34,0,0,0
2112,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.48,0,0,0
2112,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.6,0,0,0
2112,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,1.1,0,0,0
2112,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,3.82,0,0,0
2113,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.34,0,0,0
2113,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.48,0,0,0
2113,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,0.6,0,0,0
2113,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,1.1,0,0,0
2113,2729,BL_WOL_19,BL_1,1,0,0,0,NaN,0,5,3.82,0,0,0
